CommitID,Commit Message
360ae403b2d6061477b9b214b320329d0d4763a5,refactoring to simplify - taking notes of potential clean up after lifecycle is completed
360e7d36eb1fa54a0bb94fbd25c4e12563c35134,"Made some refactorings (which should, if anything, make things a little faster):"
361122fb9418385accd69e9cc8eb78e2ce503f0f,Refactoring CSVModule loader to add a dev mode
3613ddbfabcc9aa7e777fed68bcc73acb901879f,Refactored
3618b4813646d6a8254397798b84a73639a73313,"Refactored feeder - schduling logic is now generic, specific logic is in Runnable tasks."
361c3df4ff51579a399542bbc97396229e8156fb,Refactored query answering. Finished implementation. Untested.
361ca0130e4298f97fb4d0b1362738d72be39c2a,refactoring
361cd7e8373e1c3df9c9a3b726955c2ee021b156,start refactoring
3620fd27357dae6985eae3e61f01fc4fd1dfa684,"Fixed a bug with thread activation order, refactored some methods to Query and added Observation query task and SQL for it."
3622f06d354d1307f1647503b1980186c063794e,core: Refactor register of OVF_STORE disks
362367f9bb8921fa5f8e9c933afce239cd84b783,Added javadoc and made some refactoring
3625f404e337a3db8d60cb0a227baa0552d115f7,More cluster join cleanup and improvements. refactored join and split-brain tests. Moved simple join tests to quick profile.
3625f60d150cc424236ee2527c7ba79ba94acd37,refactoring to improve readability
362894529355958b60420d9550509e2ccf950709,refactoring server components
362b515c9315651ecf7e22e8de4541dbc708230a,Minor refactor and fix test to be more robust
362cde2161f0f7d7bd97afdd93d7bf82b8794b10,Refactored CollectdInstrumentation into collection/api project.
362ceea79b2d293508906b7067374d810b5f3b52,"#709 - Refactor: BeanCollection internals, rename method isEmptyAndUntouched() to isSkipSave(), remove 'touched' flag"
3634649623e7e8d43f1aa68f4e7663193365c03a,"refactor for stats, add multiple connection per session basic management."
36359fd74f3349174f9acb714f4e35e5af4e33a6,refactor clients. Messages can now be sent directly to clients
3639af0f1238bc89709c91ce523caff5fc987613,Issue 353: refactored payload/blob so that contentMetadata is a type.
363b72afaa09bbad58544f176bfe0493690bf9ec,Started action refactoring
364092516eefdf10a66b28d72dda34950e83cc36,"Reducing the number of solver calls, refactorings"
364337b9aa2f973697355148c521aeb3fd0c2c88,refactor of the UDP transport to enable the ReliableTransport by default
3645ebe7444aa7677bf9cc14cf7d32f65e570490,Refactor indicators architecture
3647756a055106ee3fa4141630c03088e8e6e62c,the big scope refactor
36499a95e59e4992a13909da053f68a9a4e052fc,Refactoring.
364b26c12d3959675edcb35d13cc4dce31e5abb3,Refactored map-store tests
364b476c751af97b6cf9b3295e916de9306bd5a9,"Refactored class registration for cleanliness and to allow actions to be taken as unregistered classes are encountered (issue 7). This breaks the API a little, but is nicer."
364fb56914bc0470be2a837370b583fd9c3d3d35,Refactor class names
364fb8a9200dfab29d87ddff0ee8d659e2052e8f,Refactored test builder to extend abstract testng citrus test directly
36526c4091be776a58c5065ec6a7a695a7d7ba68,refactor vcext related codes into maven projects
3653a6825537f9d8b43734c0d9ae91623380bcea,"Refactoring to concentrate any date parsing/formatting in a few methods in DatePropertyParser. Removed the recently introduced config parameter ISO8601DateProperty.useNewFormat and introduced DateProperty.defaultFormat which can be any SimpleDateFormat pattern. Ideally, the parameter contains a valid ISO8601 pattern like the example in structr.conf_templ. When using such a pattern, all date strings output by Structr are fully ISO8601 compliant. On the input/parsing side, Structr supports four different flavours of ISO8601-like formats, making date parsing more fault-tolerant."
36563cf5ea493ec3cc316de7983b58d5898e24ae,REFACTORING Removed system dependency: test resources are now a dedicated module
36576c373358b4e779f01c98eeaf2f6dbef1465c,core: refactor: renamed variables + extracted creating map
365836a75454038b330cb2e57254b80c1ae92ebd,Initial commit of refactored refactoring support
36593d1d3bc324fc8a427b4c10892348d5e9d847,Refactoring to reduce code size in Bug 117362 [IDE] Remove references to java.io.File in org.eclipse.ui.dialogs
3661f7f99293838d18b53326b43cd486456ec60f,Fix several bugs of new refactored list apis.
366500729daef02f4a28405ec6781461dce7cf95,Refactor to support nested table
366743b297d4c2f576b6e672c559405353c2c3eb,refactored the axon mongo implementation to make it a bit better usable
36696a746943ec2b442af7a9e0e8e0ff68c855ca,refactorings and settings svn:keywords on all java files
366a9864218987f9e50baed7ca85b482a69204a6,Fixing/breaking tests and refactored the analyzer manager to be a schedule.
366d261ee0b0dfd2da86d1d596a8424c9b26bbb2,Huge refactoring on distributed cluster log
366e4618d8cb7ab417f8b0ede99beadb4578536d,"light refactoring, better error checking"
366f8d0e3775006f2f427b3a2184d6182aa859a5,refactoring and reorganizing tests in features sub-packages
3670632554859a9897a926b8b98ce81c401aeadc,[Archi4] Refactor EditParts and Figures
36722ad1f0246a5eeaa966ae5261cbc11f0f4cd2,"Some refactoring, mostly GCM stuff"
367287605156743739472d60080faf4efd360232,Refactoring: Set local Maven repo location in constructor
3675d47c00e870db1b966f845d97e036bdccafa3,Refactoring of filetransfer test plugin.  Added AbstractRetrieveTestCase and AbstractSendTestCase.  Removed outgoing test cases
367617f2e93eb224f2d1a5e2cae5b26d12535469,"KARAF-1524 kar:create command to create kars from the console, small refactoring inside feature service"
367620d89f7adff83ea70eb90dcc7b442b87dca7,Minor refactoring
36790bb62787ad0771264b170177b6f203b28dbb,#NAME?
36858622c1dab1a7d9d48bd9fcc2e7b7680478ab,NLS and refactoring
36859f578391638409f532e4ba67e89a8bb7969c,Ship behaviors have been refactored. Now all behaviors are handled in a generic fashion. Behaviors having to do with how the player can move the ship are now sub classes of Movement. There has also been some refactoring in diverse areas.
3685f4198f2675c99b2934c76bbdef710e626e7d,completely refactor the way we handle objects and break out json support
36873d0d47b12265b4cc7d30b33d4a6574e3538b,Refactoring to remove complexity.
368d22baa66c18d7825dfaa82305660a5ebd804e,#1145 - Refactor @ChangeLog based on JSON documents for 'new values' and 'old values'
368fd6f6e73afee8b229dd211f5e7eb4475afdff,Refactor org.sonar.server.db.migrations.MassUpdater
3691b8d2675fe885c540eb0b81bf3c16e3a0625f,Minor refactoring.
36931b55d427aee832ea537f63d85a54c7adf667,Refactor usages
3695d14be25acbe800a98bddb103fb4faab7d863,ISIS-1247: minor refactorings/simplifications within IsisSystem.
369729bc8ec3db502eeaf8b32f2dbc36bc35749d,minor refactor to simplify the code a little for CAMEL-1171
3697ad0721bfd5b696e30a949f91aba3ea63a51c,ConstructorBase.addClass() moved to HypermediaFilter GC.constructorOf is back XSLT refactoring
36981144d77cca52551e82b16d5aeb7a17d60b4f,Refactored spring bootstrap test to verify all environments programmatically. Formerly required spring.profiles.active property to be provided when running unit tests.
3698e92d7f1b5e884ef03c5061397f869de43c5c,"Refactor class ShowId to Id which makes it semantically correct for other id (member, recommendation, etc.)"
369a20391555f9c0ca9bd5384435be12770942aa,HADOOP-7236. Refactor the mkdir command to conform to new FsCommand class.  Contributed by Daryn Sharp
369b2aa6f60f698c092efd1d7beff8625f51f5c9,Refactoring a couple of classes
369bc035fc3e8f491737ac7f7ee5433fd2a756f8,jetty-9: jetty-spdy refactored to match jetty-9.
369daac8f6645bed7780f6798d308c5c334e183b,general fixes and cleanup from refactoring
369dbb456d85b5fa53e53f3370a0e54f93cfc4aa,first round heavy refactoring
369df2f586992d62d67d1a16c6205feed5d5fe3e,Refactoring ruleset preference store : moving to state location
369eb055697217e8888981bfdc63b8dc0a3f3bce,refactor plugin configuration finding and mergine into MavenProject
369fd650f0c61165ece6b5cfc2708de3face4616,"Revert ""Removing dependencies between tests, refactoring query cache tests"""
36a15f818f29d70171e4df4ca44aeb62dc8ced42,finish up nestedLifeCycle refactoring
36a1b59044695da3e037fbc11e350f2937620194,Refactoring of addMainMenuItem (not yet finished)
36a490ad23c5a84ff97f0a2d8da8b8ac1dae37f6,before refactoring the transactionalGraph
36a533c5cdfba8fa649b6a88ebb4c9aa1c6579df,Refactoring
36a588747960e602e91e9eb2c305b45a6208834f,Refactor locator module to better separate ZooKeeper specific parts from general parts
36a703c5dc2c2257dfd52232f204507fb4b79024,"TAJO-1542 Refactoring of HashJoinExecs. (contributed by navis, committed by hyunsik)"
36a902e9c5b6a8a5ab5c0d0126e2a30f6b8b00d5,Refactored assets to be capable of updating themselves
36a92aee0136f35258cb2345ced40df1b6e7b537,refactor: JdbcDemo
36aa6dd6a285c2ca465ebff41fb742b8664a9cf1,"refactor fit, organize imports"
36aaf5b7f2aa56501ff0ef130f9e1469ba5b8f3b,Refactored name of JavaMailAckReader to DefaultAckReader since it can now operate with multiple processor implementations.
36ae7eb7e820836a424bfe53765292e2c1173518,refactored heuristic truck hierarchy
36af7e63a81e37ad261c2052ff789dc95e825e3d,Update model before code disco refactoring
36b0e351f733b471482b8400df26be74fe8e562f,refactoring jbossws security integration
36b0ff8cbbca3f1e05e00cfeaf95525e8d37484e,"Cycler replaced by QuizRunner, some code refactoring still need to port the Random Cycler"
36b2fb555ecd9776423e0e3f145345997e34098e,"[MOD] more refactorings, introduced new interfaces & exceptions [ADD] LICENSE [MOD] Edited Readme.MD"
36b6c6acd654697042f5c2c70ab13490e30b7e53,refactored to repeat same set of tests for both sax and pull. Currently several failures in pull implementation
36b79f5bcf35d8b74909e7c13d9f0906b9f038dd,Refactor PlanarYUVLuminanceSource into core/
36bb288df60db5caf920b3a91a0dbd8da8c512ad,Refactor image display code
36bdc52555ecc972fc24aba61b27800fdf766a4c,- Refactored Replay to ReplayXml and created new Replay class to represent the data a little clearer within the application. I wasn't liking how the Command deserializer was working. Parsing of the commands is now in the ReplayParser.
36bf4a4ed6ebd117c03a3b0f3d4992cecae843ab,refactoring: Token renamed to ASTNode
36c2696218762235c6f751abb6e7de4b2b9530f3,Finished refactoring of glimg (i hope)
36c625b8fd1c5266843b25fbd4fdf9156f8601c5,REFACTOR: Changed naming of service methods to getXXYYZZ for Projects
36c708cbaa82a127b3a424962e68e2d7870ec02d,Refactored
36c7f832082c57281d21ba9e2fa023ad2b47f5a0,Refactoring VE stratifications so that they don't pass around bulky data; instead just pull needed data from the VE parent.  This allows us stop using deprecated features of the rod system.
36c8d930bab3637f02e0b3a8d73bd4e056eab7af,Refactored getMetaData so it's available to all single row result sets.
36c98d220a7a437c6ef910c3245bd786b7e42dc5,"Refactors package names and structure to hs-hannover.de domain (including license headers, pom.xml, etc)"
36c9cce79133e201218352b9379c961c3ec38d4c,Refactored HBaseLoginService to delegate HBase access to UserManager.
36cb0ce6b3c0ef7843cfc77813f1df811196e7ce,Refactoring template model. Adding a template engine to centralize templating operations.
36cbd334974ee3dd8dc88228d51f55f5f8e7ac9e,Continued to refactor routing layer
36cc758cbd4fe6ecf7afee7e4b2df6b741e96d7e,Refactored method name to prepareEndpointAddress
36cd4cf078606f897e1af9b325c5142244c5e104,dcm4che/dcm4chee-arc-light#651 : Refactor STOW-RS tool
36cfd6d46f370ed48f799c4466d51e269cdc45a6,Refactored: serialization
36d0f903272b66990b1d841868666076a3205223,refactoring
36d9ea85470eca78587d7ee1c5b6bab98e4784ea,Refactoring database helper pour éviter les plantages quite à une bdd fermée.
36dedc76965c7443b3b48a40094e38696346223a,refactoring
36e14f64c3848dd3180e08b35ca8aeb20134da95,Refactor to move common code to a proper package and externalize strings
36e52f2b7bdbc77e54e0e76cb6876396e2ab0dde,refactoring initialization sequence for offline branch
36e7038a46fb3600f77fce8777d423a6073a43b8,"Fixed a few issues in Groovy support, and removed earlier prototype implemenation. Also refactored WindupArchitectureTest to lower the incidence of LuceneIndex related crashes."
36e70f4e72de3506f4ffeeeeeb6702ab3fbbba16,refactoring Transaction API towards cleaner separation of responsibilities
36ec65dbfcc3ea04e257595fa4a94bc2b49fb040,"I've refactored the packages names from ""com.vaadin"" to ""org.vaadin.addons"" cause accondingly to terms of service: http://vaadin.com/terms-of-service only Vaadin Ltd. can use the package name ""com.vaadin"". I've changed the project to maven to simplify the change for community. Changed the FocusHandler to set the cursor's position to 0 when its empty. Still untested!"
36f2dd329a08df51473c33651bbbad9265bc818c,"Another stint of refactoring, removing repetition in the ExecutionAction"
36f4b529f8e374a7346f56ecb70d4837f7ca75f8,JBIDE-5119: Refactor PageContextFactory to improve perfomance of context creation
36fd0028a7bd64f7fcb7129345ebce2b7ed66d07,Huge refactoring to add : - JUnit tests - Service discovery mode and service validated mode - Get url data model from Nuxeo
370267ab6f9b9e628a817b4e4e3d045595c4e1bf,"Refactor properties bootup, remove GlobalProperties and allow ServerConfig.loadFromProperties()"
3705c259f4ca60d6a725be27d780fb7968718c7b,refactoring and adding tests
3709956355d8102ea5945d75ba3a46f5948017d7,"Refactor and fix jmx consumer, failing when the monitored attribute type is different than int"
370a4dcffe7296ca3fc367677684eab51b70a93b,Refactor Template by moving suggestions into VCPETemplateSuggestor.
370a5b91a66c851b635eeff6364ef9be1676cb6d,refactoring for unsafeGetVector
370dd06486f8ecb926df5dff3988ad0f6af16ab9,Adding Imran's patch -- Refactored Xforms for studies
370f82dc7d313815bfb1918c7c94c0637052c348,Refactor
371046fb1a071d52438bbc93d9a8c9d2f0644896,Refactor natural materials. Fix cache bugs.
37167ca46db37fd862f2fc0f9701bba053892ad9,refactor resources to resourcecontainer
3718a313d3352d48ada236319c9c209169bb5b6a,refactoring
3719192ea37398234df3199d02506cf2600f7c19,Refactored Robot and Team packager to use the two new RobotProperties and TeamProperties containers.
371aec123a3b260ed45eb9742e48f286ca3dce97,Refactor PipelineParser: use a simple approach where we parse each child node from a step as it comes
371d06aeee354bdb375e969b05bd03d541c0382a,Refactoring project into a multi-module project
37213f2cef10496ce82740528f564e921734eaa1,Refactor and add docs for various shaders
37223aba6eaecd15aa7ae0c769218efa515b3f5f,[MOD] Core: various refactorings (for Jobs Module)
37232600bbd81e5ab9a822c38e2c5f3c26ca0669,"WiseML-Merger: refactored MergerConfiguration, fixed namespace issues in WiseMLTreeToXMLStream"
3723b2e1a82a63e09658b6b5d15e7113e06b0e77,refactor rename
37241e62cc1c8b969e4f7499403d834f47c62c35,"refactored render system, RoadModel is no longer hard coded into the View, renderers are dynamically linked to models"
3725b9c436d4eb19ddd1dec322482e36bdd6a529,"Refactor (REINDEX, Reindex, reindex) -> (INDEX, Index, index) + smaller scope to components scan"
3728ac28565c5ea4f34451d6041b5772535aae2e,"FACES-1552 Refactor BaseURLWrapper, PortletURLWrapper, and ResourceURLWrapper according to FacesWrapper pattern"
3731a4f2d269327aa3101d94d7d6a42962154ed4,"added webscript to add RepositoryArtifact instances, refactored initialization of java backed cycle webscripts by adding abstract super class, added MultipartRequestObject"
37332da7f40a764edf97181218490bc970341e90,FEDERATE-149 refactoring of NodeEditor and PlanNode to localize node manipulation logic
3734a430fe2cb50652275d91dcd7db2ab285902e,"Compute class/method hashes, and put them in the saved BugCollection. Refactored BugReporter so that all BugReporters support the getRealBugReporter() operation, which returns the self object for all non-delegating BugReporters."
3735fdba30f171af9f5c8789f352b73fda824b11,[WAGON-350] add unit test for wagon ssh with an embedded ssh server refactor with moving embedded server class to ssh-common-test for reuse it with ssh-external test
3736f9e31fec5e9b1e00fc8d13cce9e20bd2b4a3,fixed problems left over from cycle API refactoring
3737767afa5d871aab38e83f7f86b46b3f38f140,refactoring in tracer
373e8232a0b875ac27cb89dce4b4a3dc7e96edd0,Refactoring to make (Multiple)OMFD easier to implement.
3740766643b93e508bda37fddb1b0d2628de5d29,FIXED - bug 282843: Create a Refactoring-History for the CDT Refactorings https://bugs.eclipse.org/bugs/show_bug.cgi?id=282843
3744e433e9c9a522cb3cdd20b7857677127a2c05,"MessageSource refactoring:  - Harmonized module MessageSource. Each module can now have a META-INF/messages basename which will be included in Onyx's messageSource bean.  - Moved ruby's language-common file to new convention (META-INF/messages)  - Harmonized state labels. Instead of repeating same labels all over, each state uses the same label, but still has the ability to change the actual label if required.  - Removed repeated message bundles from all modules."
3748c5d0f2f8132a1bcc4d3caadcde65ba56901b,moving some methods of CacheRecordStore to AbstractCacheRecordStore + cacheconfig refactor
374c42a0da55e9c801bb43da264209af58531962,test refactoring
374cc16df8135bcb2a5dac6c688c19fdaa87000c,Interim checkin; major cleanup/refactor on the way
374ea0095c785dc0f67ba26be6a136f8b6f4a562,Refactored the projectile launching system
3750648b98cead43c7b8daa134c029f4131ddb32,"adding .db to gitignore, refactoring missing worpdress packages"
3751976a0a76fa22021a220a453028afc28ea06a,Refactoring
375695e5cf2684d164ff401cf73e2e72d01e4efb,XWIKI-4619: Refactor rendering submodules to sort by syntax instead of by parser/renderer * move Wiki Model based renderers from rendering-api to syntax-wikimodel
3756bf709014b0e57c99f3288dbbc65d6a02b004,NOJIRA: Refactored: moved to the appropriate package
3758dc92c45e40e7089d8378fc581135479e6870,"Big refactor of view handling. Added ViewManager class, ditched almost all static view-related methods Needs more testing. API breakage."
375b245eab2c585e4022f70f6a5de92ac1ad414e,Refactored and restructured
375c1e3ed115103a109a2315f5a1bfb5fd95cebe,refactor filter preference pages
3760d2a09155a87b6278752b77025adaafd1ba8c,minor refactoring to remove duplicate code
3760fe1be94443c4166211b533c923a887e6ba22,Bug 427662: dto: Refactor dto package names
376318fc1b34014ec31d5fbfdfa962183ea8c717,TIKA-2220 - refactor new sax pptx and docx to reduce code duplication.
3766ba2e28fb16201ee4a952aec204ebc45f1542,Refactor to use configured default HttpClient in remote queries and to allow optionally using configured default client even with authentication is used which may be desireable in some circumstances.
3766df2c54805b3c050bf4a27f3382f0ab6dea43,New query utilties and refactor existing utilities into query package.
376db9e239ad3610c984f340786f96de9a1d2991,refactored openstack-nova expect tests so that they don't mask zone ids from subclasses
3770bd6059098d88b394cd06fc351c9468b648ec,"refactor cat-client module ,for heartbeat part"
37720b4a29be0b5c0a0c61d394d6b86ebe791e5a,Minor refactoring.
37736be34ae3415cd96cee4344b466ae1dca7ad1,Refactor Policy Builder
377437f7b7cb3e0731e2c12a00591346d0c6ef01,refactor
3777327db78077f50f7e7488298588c90c6589de,Create a version of the XmlStreamReaderUtilitiesTest to run against the original XmlStreamReader implementation (Sanity check to make sure all the refactoring hasn't screwed things up)
3777c30eb8091c82dbab5ef6ea1164f2a9069ac0,Refactoring out property parsing to a separate method.
37787f8738971d39185878d7fab68c399482abe4,A lot of refactoring and todo cleaning
377946865a82ffb041da3b09631b65b8bafd5393,tests for region refactored
377aab01b89b2468856d3314cc389c5e3c2cde77,Some work wrt #588; minor refactoring to support custom ObjectWriter sub-classes
377afead6e084865b9d160217a9d69d43cbd4c20,Core: refactor AttachedChildTopics code (#341).
377d7528c505b483132d8defd5596682dcb1809b,refactoring...
377d964b64d670bf25a6270445b06291bb14e031,"Refactored probe tests, e.g. defined a global tolerance MS value (which we may have to adjust for our build server)."
377e0a6eb9db718b40630df24f692e22a178fac1,Refactored some of the tests so I can ensure they run in an order which helps to troubleshoot a problem.  In general an earlier test will fail if it tests a feature which a later test might rely on.  This makes writing later tests a little bit easier as you don't have to check for as much and if they fail you are pretty sure the relevant earlier tests also failed.
377e42a3ecc0897aae5d6645f750eb12965c6d87,Refactored code to rationalized package structure
37800c6ec2085408af43f7f7776c3e20daf5d13e,remove fRefactoring from the state - use isAvailable
378045cca16e700d23a1561e7f17cd946ae77f1c,Partial refactor of ProfileType.
3780652921334649bc934454ff75c9db7ce4580f,Refactor: Move new classes to replace old ones with the same name and package as the old ones
37806908cb655b3afc71082814fb3122979982cf,Refactoring * AuditEvent Code in das Framework verschoben * Log4j Audit appender umbenannt
3780765a5dc252d38f6ab443af4df570842d8f12,Refactor and further implement AstNodes API
37824f24973fe7f6dae7bca806f26d09a38b1e3a,search content tests and refactoring
3783a1a93a401c33a292a566fca9ef2bd679b5d3,refactored and abstracted the new anylitcal namespace.
378612c0f5215ed5e8cc831baf35eed23de01c64,Code refactoring
378925359368b2876ae3683acc3a7490d0923183,MASSIVE refactor. Breaks EVERYTHING listening to ReportRTS. Do not use this if you rely on plugins listening to RTS events.
378aa0aa0f65f95ce69a98bd0526a6b08945ac8d,refactoring ODataSubLocator
378ace0bda2c60cf8b9a2f122b935e06cd4c40d0,refactor ASMDeserializerFactory
378e6208bb5c341912a38127fcfc67e4db7cc7d4,Refactor the way inventory works in the framework by providing an extension handler for the methods within InventoryService.
378e8a59784afb04018f306e3bb4660980840742,refactored the package scanning and the definition of packages which should be scanned
3791b88678c8d1c752e90bcd1449da24827ed26a,Refactors MortonCode.
37955c3cdb94724145d55a47a6f3bdb173ae1146,"refactoring tests, add TestUtil class for common methods; add tests for java logging"
37968bf53d7887e068b74fefac38a93fe531374f,QA: optimization - added TODO to link to SCRUM-277 - refactored children-methods (more common code) - removed logger as not in use
3796eaf3cfe80565971bf3439b874b213d1f666b,[309569] Refactor a template or a query - SBE patch OK
3799bd617fa14a392beafc127ef009e427ce9588,Engine refactored
379e64888bd524769dc43472d302bc5b8fe40d64,Some refactoring and changes in permission system
37a233a7f5e016da6326c80e584d6350fe5dee31,Refactoring
37a58d24a66b2b431169e5e7ec8b78c51436359f,progress refactor to use neo4j as rest service
37a5c8f1d8442053e0c63c5fc47d7e528994351d,Action structure refactored. Fix of nonpersisting project state change.
37ae52bb9488839d51154678ea9db4715ff7dec7,Extraction tests refactored. New tests added. Documentation added. Changing package name Some more corner cases found
37ae7508344d7fa795a75d62b5e0d3a3dd43c41a,"NXP-15039: Refactor ES NXQL PP extending from CoreQuery PP, keep Native PP impl"
37b031e2b74d6ff42e03eccfd26121b6b30b8a9d,issue #61 : refactoring GEQ and LEQ
37b0ce474615eadc4ac1c3dea53ceb74bb900444,ROO-2745: Post 1.2.0.M1 code refactor and clean up - broke up large method
37b0e6aa50be0ddf38c614f5dfff1702ac12daa1,EPD-149: Refactored and made comments - ready for Ais settings for ship.
37b200857ee2baef00207f32d20ea3182f67df18,refactor
37b345034ec3834d4b13b8423f6fc2348d34fd61,Huge refactoring of all CDI QuickFix-like test + moving resources for QuickFix tests into one folder
37b6b79f90e3eb446b41056546971c9b42c0ae8f,"Refactor variables resolving, allow custom variable parser implementations, update test cases. Signed-off-by:  <ghislain.touratier@gmail.com>"
37b82a48a47ce074963c80de1de1afd21ddc8dd4,Refactoring
37b86f21917af6c21787c0d378fd9320382ca1e0,#589 - ElasticSearch - refactor to DocQueryContext
37b89840998beb0ffd2640f0bf1eb5bae3c63998,refactor + begin adding sentence level concurrenc
37b8c0240e9ac4afc2e8ce46b50d288c9d913b51,Refactored: inject the class names to AOP class transformers
37bbab75c1b21912f4b5699087e7e83dda6d899d,TripleStore Class JavaDoc Package Refactoring
37c17a3059c619ee834c07582d60892cb2143742,Refactoring and started on mapping annotation for exception
37c85da27427bede7ea5d20316f2f0050676159f,refactored to minimize API surface and thus requirements on projects that adopt this package
37cbe8890faf2a445b6c34b7220978e982651481,refactor snapshot
37cc822c8d7b317909c72f5d125fa45acfcf2c09,refactored excel parser
37cd3993049c22802215ee6159b337ea2111aef2,Refactorings and clean up in response to Remy Suen's email
37cd76ee8156398d39afb0ce9c1fb44aa8d63cfc,api_refactor: refactor ssh apis
37ce749b011b51837f7a46f80e271280b685de21,refactoring and renmaing. Also added in a dummy function to create Batchjobs
37cf590f97d23bfb37d0b1bd76a649b8404f90a9,refactoring
37d0d9d2fe4151ebb3128ab93204209112544bd5,refactor persist db structure
37d1b924f2bbd6d13c4d9abe8f22bc3211fa3aee,Refactoring and cleanups
37d1ca5332dde683d828fd41a0d967f0e1880801,refactoring: renamed resolver to resolve
37d54c6e2236e5863a2152fc9f9aa3d4195c453a,Refactored jolokia fetcher
37d6e328c649e9d241e3adfa7fdb65a095aa9944,XWIKI-8581: The local admin of a subwiki should not be allowed to alter the index of entities outside that subwiki - refactored tests
37d6f296392597d36c2e6d7f39b429d78b7465e4,WyC: refactoring the test suites.
37da041d5f5823b20ad15b7709ddebde67e45f19,ACT-119: Add web service task - Add support for namespace prefix - Refactor input and output associations - Enhance structure hierarchy
37ded05b51723352f5626d0ad33b3e0f44bfd1ee,Refactoring of the ProxyAwareConnectorHandler in preparation for integration of new Grizzly specific connection pool.
37dffc5f42d1a6ef9cde544f2c10bc4157f8ce28,NXP-5053: refactoring to put all JDBC-related code in a subpackage
37e00210d1aa7463dddf7350d075ec7521cc2d9f,refactor stuff
37e5942c862a232518c34690dace1b028074ba76,#160 allow selection of update methods by refactoring MethodMatcher but stopping selection of update method at new filter
37e6eacec98cc6dfe9d3117a9bbbf82d3db17127,core: refactoring in vms-monitoring
37e70145ee2bfde9a655ba038306a821da6a4cb5,Refactored the codebase. Removed all the deprecated methods.
37ea6b9580ceff282ada437d959a90e82456f566,http://www.caret.cam.ac.uk/jira/browse/CTL-606 Refactored large parts of the evaluation settings page to reduce duplicated code and reduce the chance of mixing up rsf:ids (that was the cause of the bug and it took refactoring to actually find the problem) Changed around the message keys so they are easier to line up with the appropriate forms Removed about 100 lines of stale code
37eba2aba99c2ca0715208d05f17a7af7bb82824,Refactor slightly pull request
37ec6fdce0f2b3d693f20b24c73bf874b5e3fd4f,Minor refactorings
37efddce60c5f08e3612c7dafae1f1f20c00150c,Refactored the HA branch to facilitate using different implementations of LockManagers and IdGenerators.
37f01e88f3bc04bf9e43bf2ab3ec812e9cd48ce9,Refactor - moved FeralDeceiverAbility to shared area
37f034794c99b1c03f7031b8e0b6d4f345a7d2d9,"Refactors SpaceMonitor, Sweeper, repository interaction."
37f081e36a88dd099b6347776f157f425179dd55,Refactored the JarToSrampArchive (artifact expansion) code to make it pluggable (using java serviceloader).  Now additional implementations of JarToSrampArchive can be contributed (e.g. the switchyard integration module can contribute its own impl).
37f4d693eddc5361679983ffafbd07abcd241ff1,"[AESH-129] refactored man, should be usable now"
37fbd233907a98de2d561c446874d6409481e2f6,[refactor] renaming of scimHelper class to SCIMHelper
37fc83fcfc923fcc81fe0fc3d21473ed619f118d,XWIKI-14353: Add the ability for notifications center to send emails in real time * Add AbstractMimeMessageIterator * Refactor PeriodicMimeMessageIterator to use AbstractMimeMessageIterator * Add LiveMimeMessageIterator
37fd6450f08b6ac88793fffa078e52fc282c128f,"#365 - As a part of the customer state refactoring, do not include the login service as a default scanned bean"
37fe5e858207ac7a0e838e32bb6d043e0bd23ddc,Refactoring
380015e9555a0067c810da24e0c0e8555aa59619,Further refactoring around PrefixMap
3800185e6d361793bfef68eb7447b588ab826abc,simple refactoring; formatted code
380266c077e4f9f44cd9eb796af6067c861b8dc5,Refactor MBC to use retriever
38028ec624b9fd4370052a1e0db60aa91524984e,XLCLOUD-151 refactoring of vcms-gui modules
3803a922d6c45fcfa0f8ba40a23103e3158a3781,code refactor
38049e33218582ac923ea7f0921c287fbc860c61,Ajout de quelques tests refactoring
3804a7f2e30df616f9ec05e6b93fef965ce578fe,refactor the agent utils for working with bundles and features on a profile to make the code more robust and reusable
3804f0ae539e6050dbe050b3f7c58cd150ff6553,"Refactored model - moved stuff from MutabilityHelper to AbstractProcessor so both make sense now, and removed silly generics and VersionInfo.  Also extracted ModelController as an interface."
38076f500165cb5d30205f4cb52e7b9d557fd951,Renamed Guice refactoring to GuiceAssistedInjectScoping
38084bf3b2ce940863b463547c8136287dd2edd0,CDI EL Refactoring and Searchers don't look for ELs in dependent project https://issues.jboss.org/browse/JBIDE-10331
380dad2edea51f17d4c560d66ba3dbf8e43896f2,Refactored widget statistics into separate helper class
380dc292d3b7807731987f160f2ac8251d82144f,1.add method to get days without payment 2.refactor testLoanBO test codes  <Wenjing & zheng>
380ea128734c39af279ee083435fc30e57f972d5,- Indexbuilder & Loader API refactoring: commands instead of methods - Array design loader's gene identifier property made configurable through admin UI - Update index for experiment command support in indexbuild - Update index for experiment button functionality in admin UI - Repair experiment button functionality in admin UI 
381483689f303e34be9b77eb56559fa5b91972e1,refactored package names to com.dubture
381583c6b35bd42ba540f837e59c40a9a55f92ba,MEDIUM / Refactored index management in FIB model
381b6bfa10965ca6921d71e5133aeadbdb9a5756,Refactor pump GUI elements into PumpControl class.
381cd9410a70b6cb37763a67adf020add1810adb,Schema validation refactored
