CommitID,Commit Message
76554d83bc8bd8673c03fe575c12444da65ba160,Cleans up HtmlApiFilter to reduce duplicate code.
773587872ef5f6053c49e831c03da253e2d179d1,[CLEANUP] - Refactored some duplicate code and checkstyle.
776775e9e1f62b61706a28937ce2cb7331827f13,Refactored gradebook data classes.
77a091b9c13c854e3bef88bdcc0adb6676a0c020,refactored away some duplicate code
77d9e745b3f57d9c9e9dea497d9eb7405c1c935b,Removed dead code. Added a bit of clarification.
790d2ce82ef6b1ac910124c8c9ab519e2431e622,QuickCloud: Remove reference to unused code QuickCloud: remove some dead code in ConsoleProxyManager
7956fe5962b045bf7f185448aac6848ba50cfb27,remove duplicate code in MetadataApiControllerTest
7a8e4fc029a1da753d3a92dc7e3bdcc836f377f8,Add updateSchema to HBaseMetadata class
7ad90b8561b96b4cd9352553a2674976c9bd4df6,Fix test XmlDecoder (Duplicate code removed)
7c00af82fc6b2b8cbd7952b929e9bc870fa3583e,"Adding new status attribute to CommentData class to replace the old combined use of approved/spam/pending boolean flags.  Comments now support 4 distinct status options, APPROVED, DISAPPROVED, PENDING, SPAM."
7c30c30d2689043b80a8d91969eadcaeb01060c7,Cleaned up some duplicate code in preparation for making plugin dir configurable.
7cd389364a99cc68694637525f456b3af59f04ef,Refactored dead code elimination
7d5029443bc8d59c03bb48ef85d5728b8c28d442,Slightly reduced duplicate code.
7da2223a4f4e8ae7cc8127aedc67f69cf01a3d67,refactor discovery to use the new Pinger; remove a bunch of pointless/dead code and threads... yay!
7ddccbf7bbdb5040ce5c445319ef9c7fcbb5c2f8,Type converters for easy access to XDS meta data classes within routes. Adapted tests to use meta data classes.
7df5bc69b3507b72df0017b2ba05f0409edf8c48,Refactored away some duplicate code
7e116150fdc884105f29bb04ce06fea799ca32b2,"[JBIDE-6828] renamed ""Open Management Console"" to ""Web Management Console"", moved duplicate code in ServerLogActionProvider & OpenManagementConsole to CommonActionProviderUtils. Made sure ""Web Management Console"" is only enabled if the server is started"
7ed79f0159e81e5ef4867e2d88791af1c5a5798b,"Followup after review of LC code with ELZI - XmlTree is now more flexible in resolving paths, and a lot of duplicate code is removed. Javadoc is consistent with interface."
7f418e70af7f5afdda01a750a1e88e031213750e,Remove duplicate code
7f65ac9c09d4e0ae5afa5b4709c7a8a136b6bd7f,PMD Rule:ExcessiveMethodLength Priority:3 Avoid really long methods . Issue #744
7f9f7535a6c2de6f914f687894283a738cee4db8,Now Includes Performance Improvements - All the maps iterators to for-each loops - Removed duplicate code - Other minor changes
7fc090132a210bddfbbdea99477fcef955472de9,"refactor, add metadata class"
804c412b93a11877ed0cad3aaf590d4634322239,Reduced duplicate code in CoordinatorCli.
81d6bead1e0c079685e14d37b6e46ae41f341951,YARN-1335. Move duplicate code from FSSchedulerApp and FiCaSchedulerApp into SchedulerApplication (Sandy Ryza)
82548f518a5a6641beac85a4b6592e51eb1db5a0,refactored to remove duplicate code.
8282623739133fb2c040abd50eb680e4e755f08b,"Cleaning form generator classes, refactoring to remove duplicate code. EasyWSDl is the default WSDL parser because we have a library version problem with Woden."
82cf36beb4df825ab25fc78b07fab4b256c2d81f,"PRD-4379: Metadata classes copyright update; API change AttributeRegistry has a put-semantic, not a classical getter/setter semantic."
835acc6460e649bb198ee435c0835386f1b951ba,Modified unit test after having removed dead code
847a5161f191adc51afa4a39e249994d142d1b9b,Extract duplicate code into a method
852513cb103c2867b80c2510ecdbd9af7e028ddc,Reduced duplicate code in ClientConnector.
85a3e2eea1bf480f8fec718f54737cfa1f919b84,remove dead code
8696b4fddc115cf695fc4d3315a1e6f62d38d9b8,Removed MetaData class. Lots of refactoring.
869fa97b63a469484cc1546daf572fef53f9e24b,Merged duplicate code
86f5eda162721229edd782bd2396f4221e032040,WELD-1784 Remove dead code
87263ed34c225c07045b64c831c5f8e6731c03bf,Refactor and remove duplicate code between Movies and Episodes
87cd3edd8a1f6b81fe3e218007de0f880601e991,Removing some duplicate code.
894781157460cfc9268cb09b9b9c78746e145581,Remove dead code ExaminationSolutionInitializer
8a5ceff54520b371e6b6de0ae07c4e61e2040a7c,"SONARPHP-451 Add parameter for (S107) ""Functions should not have too many parameters"""
8a65743cd0e560a22339134fbacba63c89f21143,Refactor duplicate code
8a8681dd0007ba8e6f7f67aeb954eb7f53250076,define OptionData class 2
8ae334923ddff6262f0a0419768a20907c76f99c,"started refactoring ResourceNameIterator and ResourceStream to make the locale, style etc. available for which the resource was found. Will eventually allow to remove duplicate code e.g. in PackageResource."
8c0c600059934eac9b1635246905ea6f599126ee,Removed duplicate code from FileHandle
8c9f6f94b9fb8c77802b8888aaf67573ada56016,"Introduced Data interface and TransposableData implementation to replace Data class, added getTranspose method. Further extended Data interface into DataVisualizer interface, its TransposableDataVisualizer and CompositeDataVisualizer implementations, and related DataVisualizerBoundingBox class. Introduced Viewer interface & its DefaultView implementation, Drawer interface & its LineDrawer implementation. Changed dataset type from ArrayList<int[]> into List<Object> for better generality, which slightly impacted all Filters & Readers. Finally, implemented test cases for all new classes listed above.  "
8cbd95d484ca3d25e828fa64df9de4858942cddd,simplify and remove duplicate code
8d41aa19f774bceac3a9e3a85f7dac91c5750e38,ctf: remove duplicate code in array/sequence declarations
8eb1fe2464e85072ab032832e87eaca82d5c6443,externalized a minor duplicate code section in JestHttpClient's execute method(s).
8f2f42d2ae79da507764c5a37bbeb173f99fab13,refactor discovery to use the new Pinger; remove a bunch of pointless/dead code and threads... yay!
8fbb77aa76c2aa7ba579edf83ed0ef4e2cc2c00c,"Removed dead code, moved testing target into test package"
8fc7c1fe06e53a7fa48f26f2340326bc06185bc6,Refactor some duplicate code.
8ffdd7bf739759a84ad41fcfae7bfb6e3c94e97a,Use a data class for the sonic resultset
90775e334b668dc3f4953f164b18c2c661de81fe,DocSerializer: removed duplicate code
9086d2a1014aa7ab567b8ca69e525ade5482ed4b,extracted createArguments() and removed duplicate code
908c3154c3b0b75d4ea637e8f24784a2a38fab25,"Added a zero argument constructor for the NetworkData class and changed the constructor that read from a file to a new method named ""populateFromDisk"".  Updated the unit test to understand this new reality."
90bb5d00ffd5dd63f344afa00098b4664b6764ae,256272: [preferences] Surface new compiler preference for dead code detection: - added quick fixes
9140b11da96e05e05a518f9899a54be3adb6e300,ref: removed duplicate code and useless inner class fix: fixed stateless test
91f1e0e97d2139239d54fef8e4ee1acf3c360644," ItEr17S10CUCreacionProxectoPlanificacionItEr16S12: Removing Bean sufix to data classes. To avoid name collisions with the components of the same name, Component is appended."
9227be7b0e33590ca0419f7e42e449c737f3a319,Code cleanups:   - remove dead code   - rename DocumentModifier => DocumentEdits
923fc9a054dd5c2f8506649a526ae36143a05c79,Remove duplicate code from between Movies and Episodes
929a56cbc62bd2085513c3e5ce34bcc7360c819d,DDF-495 removed some duplicate code
944469ed1d3cb0534cf9598353d5af11bb7c20f6,core: Remove duplicate code in HotPlugDiskToVmCommandTest
947dfd3eb6e08156073a5f4a60085cfd281af2c8,factored out some duplicate code
94e15055727ea7f25e845fa4e3e651709586c407,Eliminated duplicate code between GenericBuiltinGuard and BuiltinSpecializer
9511150bd60e5149856c23c90422e2da7114892e,HBASE-14901 Remove duplicate code to create/manage encryption keys
95a5d8b8eeea98900669d71bc143664a7c9020e5,"- Deleted obsolete / dead code. - Started a heavy refactoring of the ServiceDescriptionFactory class in order to make it a ""fail fast"" factory to avoid any runtime errors due to misconfiguration."
96d3da3816e8c32d6238612d09f84f28f8e72b81,"Lots of tests for metadata classes, and implement corresponding functionality in mondrian driver. Review org.olap4j.type package, and remove/hide several methods. Add API for creating validator and validating an MDX parse tree. Test that non-unique axis names cause a validation error."
971a82098ee6eca558c7687a686467dd1645b225,dynect: replace usage of UnsignedInteger with int and fixed serialized form of rdata classes
976059573d6778b2ec96b3490e646a9d13565d19,"Rewrite all the possible Blocks for the If, While, For, ForEach and Switch statements. This rewriting handles modifications in the Block type from curly to non-curly ('Alternative') forms of blocks."
9781208355b5ee784c07daeca2c8b220cd69f9f4,"[CXF-1500] Remove duplicate code from the tools ""Stax2DOM"" thing and move it into StaxUtils.   Allow WSDLManager to have line numbers of elements recorded into DOM that the wsdls schemas use so an error with a line number can be displayed."
97b07b2ae3ca85db62ee62e53ef5c43824bb27d5,"Increased Findbugs sensitivity and fixed a bunch of minor style issues, removed dead code, ..."
98a54ceb99ca6dfeb595198fc5d21003b7c7c3ee,reorganized test classes to separate expensive syntax/parsing tests from functionality tests fixed Rascal JUnit runner test reporting removed dead code
9923e05e0aa272df49f0345404a90145fba00499,Moved MD5 utils from WalkerTest to BaseTest for use by PipelineTests. Moved VariantEval validation from FCPTest to PipelineTest. Cleaned up some duplicate code for writing temp files during tests. Moved FCPTest to playground namespace to match move for FCP.q. Added a basic HelloWorldPipelineTest for the HelloWorld QScript.  Moved duplicated error handling from JobRunners into the FunctionEdge.
9a1d22fa40a5c4f190716c11bea127308dad8b7a,move MAVEN_METADATA_XML constant to MavenMetadata class
9af260cac931db31a3f23c3c45cc1befb0bd8a0f,refactored duplicate code
9b554597ad533ac38b6c3adf398df95bb380326b,Refactor GlobalTypeInfo into a data class and a separate pass.
9c28d32aa5229563a704440dc41661fc6cdfd391,"new control, remove duplicate code"
9c52614943f4696d707766c10d9d0ef90e185f00,"Introduced path API to deal with resources of both disk and ZIP archives that fixes #52. Classpath and regex support totally reviewed with this API. Also simplify the code, remove useless sample files and dead code."
9c617b568f40207c8e66f5be417dd5e0c9f947e7,MODE-1334 Ported java sequencer from 2.x -removed old OriginalFormatSourceFileRecorder -refactored test code so that the class file and java file sequencers use the same test files -fixed JDT parser so that 1.5 files (and greater) are properly handled -refactored JDT metadata classes
9d436f4cb156618297e03684eca000fc6b367af4,Put duplicate code in a UTIL class
9d451563a47d5cf719d0075f638d39385d774d06,WINDUP-523: Fix up some code-style issues and clean up dead code/comments
9d6c163f42da34534aaf46aeaec7774c7946159e,"Removed dead code, more coverage"
9d81c91decfa55f20a8a996bcded64566b06ca5e,"Adding new CloudStackApi class, adding the rest of CloudStack data classes, moving cloudstack data classes into folder models, Starting work on ec2engine revamp with new api"
9dd576d88a7e1fdee7ebd5b0c57e66b1f6ec4b64,Bug 256359 [metadata] Consider interfaces for Metadata classes
9ddeedc3753514c2fc65b43f66e7217289f10892,Refactored Long Method
9e8f69b8398cddb0eaf987457ad2a9517e8d658a,XWIKI-4906: Includes are not taken into account when renaming a page - Fixed checkstyle warnings and refactored to minimise some of the duplicate code - Added tests
9f16f0a955af30f3db5c5195bf6fefb62b238803,More flexible EC2 user data classes.
9f976e314e5e889647f3ec56243faf2155a88f06,Bug 374605: Unreasonable warning for enum-based switch statements
a0035d8ab66a20dd7fb2d45df3f61ce7129594c1,#NAME?
a067c33a2a706eb3e9820d512466f6c99d6e3003,Refactored call ordering in builder API: extracted duplicate code into method
a06e8a05c1de0f5b3908bddf6a842e6bf5e473ac,#NAME?
a124d57cd4f7826eb65246bf183a0ad3380dd067,Area data class
a1b9f6d3988cafbfc5e9a9dd053620580e2dc332,reworked metadata classes
a1eb88c94c15415332c79cc6286501ab5855bb75,Flesh out HBaseMetadata class.
a201b7a9ba65b4c632c203e7bd25236ee3e95dcd,Bug 260913 [metadata] Move concrete metadata classes to an internal package
a21faeae6ed850c618b4fb739a422e3b144db135,"MATH-394, MATH-397, MATH-404 Overhaul of the ""optimization"" package. Removed lots of duplicate code. Removed methods referring to the concept of ""iteration"". Removed interface methods to access the number of evaluations of the gradient and Jacobian. Removed all references to ""OptimizationException"" (replaced by ""ConvergenceException""). Javadoc comments updated."
a2f0529d82120e069b22c94558d07f9e3a811e44,[BZ 1089108] File Systems -> Free Space graph off by a factor of 1000. Refactored to a much cleaner solution with no IF logic. Removed some dead code from Measurement helper classes.
a3174a0e953542f1d71bd56dbec90ca32a5d766a,Removed duplicate code and added outlines for how to add version to the start log entry.
a5d20b323cc6e034b0c6543fed836cd6313bb63f,removed dead code and some bugs were fixed
a5f10d217a86f1626bafedd07211b167454099aa,SOAP-653: Removed duplicate code and fixed compilation errors
a63e465fe054c8dba8605fb2858a9351dc5b230c,ISIS-1194: removing more dead code (in FrameworkSynchronizer)
a6b82f43bb26fd005eab30a33934b808986c496d,Factorize duplicate code in SnmpConnection
a7443b136a02dd7f25b23dc08ac0ee87a6e6a030,"SAM-2151 Allow the instructor to include extra calculations within the calculated question Also includes some cleanup and improvements to the calculated question (reduced duplicate code, etc.)"
a75be2254e4bc14ed07382e3b3d13e1c809517ca,Improved ProjectMetadata class.
a7bec6ab91434e4b10e6343875ab2e5e2162bd79,"Major refactor. Fiction scripts are now being parsed. There is still some dead code to trim, but now the fiction and parser configuration (vocabulary) are being loaded from the file. I still need to process expressions when verb messages are received."
a80157d63505f7738487f0f1d8168d8895afa084,Replaced uses of MetadataConstants with the new Dictionary and Metadata classes
a83b56cb39281322b973c926de64d5a319b9418f,removing dead code
a84ad65a8db44132a7f7fbcb8e792392132e2880,Remove dead code
aa3e50265841b6664c042e9381c5da2952172e2e,Composite operators now return SopremoModule instead of ElementarySopremoModule to help optimization and remove duplicate code
acd6c6ce55f7c7c5ce234a01e76fce8cfd204a75,"Modify some method calls, so they meet the LimitOffsetQueryData class."
acd9f3285ecdc4e0e9424b89d8a97348cd0a8ae4,"Fixed bugs 1022 and 1031 reported by Wiktor.  Thanks for the bug report and the patches.  Little different fix, removed duplicate code Wictor discussed his patch created and moved this code to NotifdConfigManager rather than NotificationManager base class.-David"
acf3b194b078aa97f65133935eed184ab08609e1,"Refactored the StringData class to simplify its most common use, which is to render a properly quoted string for use in SQL statements."
ada5111a8af7cd612ee96091e41c023bd1c9a87a,Rename subject data classes for brevity
adc8ee71ad18d1ed9ecc397144cfa81647cf2f5e,Finished eliminationg duplicate code
ae3034365e22f9988d1f6e385510d64d25ff5f22,Refactored Generic CertificateStore + SslUtil and CertificateDialog classes.  Updated API and removed dead code. 
ae640ee0b7db61db96fb6441428b440840937f02,refactor duplicate code for playing lands from grave
b14b1487909b9d7fc8980fd90f19224005f7664f,SONAR-7705 remove dead code and dead sql in purge
b2079f6e12d431c651025d72e24b582304d18cab,DRY'd up ShrinkWrapUtil.  Removed dead code.
b20e27b2e888b17907c4b84d23fe424c3172646b,"renamed Crew and Squad classes, handles Squads now, moved String configs to UpdateMapData class"
b28b9ae2ec2175a16cf978d7a4e2a1f715bdc9dd,"DDF-1219 Collapsing, normalizing, and refactoring unit tests. There are more opportunities for refactoring, but this represents approximately a 15% reduction in class size and removes much of the duplicate code."
b29608cc9660df57fbfb2fa976fb6f0907149609,STS-3056: introduced interface for annotation metadata classes to allow introduction of adapters
b3d0eec3fd8501a42cffd68f2b4fbad66cafd916,"another pass of data classes, and some cleanup in client code"
b45890e309c51f125f48f5861abbc9bb9b56a687,"MONDRIAN: removed dead code, added package documentation for rolap package, activated tests for FastBatchingCellReader"
b47634176fa48ad925f79886c6aaca225cb9af64,Remove duplicate code in new metrics code
b4950f98a7a0c62d4c6d53ab75bfb857e8f6b551," Rename *.new* packages back to what they should be, remove dead code  from the old packages - mapreduce module - tez-engine module (part of  TEZ-398). (sseth)"
b5264ba939bddc85c8c292e966c69ece4fc97390,Add SVM metadata classifier
b6334791bd5da307c5ff1b7f42609040a128cf8c,Refactored duplicate code into separate method.
b67ad0c3499bdcffe777b7304fb666c054559594,Removed a lot of duplicate code in the CommandManagers Added missing cmds. Removed useless code.
b682ac0cf0d9b703e6864e53362741bde452557a,"Massive update. - Infractions now is split into 3 parts. -- **Base** contains the main, cross-platform data classes that are shared between all implementations. -- **Bungee** is the default implementation as a BungeeCord plugin. -- **Spigot API** is an API that exists to allow for plugins to hook into Infractions from their spigot/bukkit plugins. - It is intended that individual servers will have their own take on Infractions, and thus a mere config file is unsuited for the majority of features (a la the Chitchat plugin). -- In this case, there is no default spigot/bukkit implementation, only an API that exists for accessing/manipulating the data. - Groundwork has been laid for the bungee plugin, various commands will be shared between servers. -- Many of these commands will probably be moved to the spigot API or completely removed (as we want each server to have their own implementation). - A default/barebones implementation for spigot/bukkit *may* exist in the future."
b709b9aa778f99cc15afe6b79de58f8a905af7e9,ISIS-993: optional left and right columns either side of tab groups; tweaks to CSS; HasPath for all elements of the layout metadata classes (working towards support for persistence of widget state and hints)
b720ab85dd7087a7ef92b107731df2d067eceb29,RepositoryUtil: Remove dead code found during testing
b733c14af0b57853d7d5bde28d39d73ac8f3da1f,rename the TcmSearchData class to TcmInferSearchData class
b7791fab0419e0b51ab2d75a6237febeb80f158f,remove duplicate code in reports
b7d8dd7dfba2a10b4b08ca26a32a9f59d6f54c91,Removed duplicate code and added outlines for how to add version to the start log entry.
b8651c75c813328e0b2457ed908d5f726b7885bb,Removed duplicate code: MolecularFormulaTest now extends AbstractMolecularFormulaTest
b8d37814e36e1ddeb2691ef3c1458a08317c1bab,Fix dead code bug
b9559bfce972a8b079ebc5ac8b6326a524ce29f8,"MATH-439 Refactored the ""solvers"" package. Implementations refer to number of evaluation of the objective function (instead of the number of iterations). New interfaces and base classes. ""NewtonSolver"" fits in the design without resorting to a cast. Created class ""MullerSolver2"" to contain the code of the method named ""solve2"" in class ""MullerSolver"". Removed ""UnivariateRealSolverFactory"" and ""UnivariateRealSolverFactoryImpl"". Default solver in ""UnivariateRealSolverUtils"" is explicitely instantiated. ""AbstractContinuousDistribution"": Type of exception thrown changed in ""UnivariateRealSolverUtils"". Factored out duplicate code (in ""GaussNewtonOptimizerTest"" and ""LevenbergMarquardtOptimizerTest""): class ""Circle"" is now called ""CircleVectorial"". Also factored out the ""Circle"" class from ""NonLinearConjugateGradientOptimizerTest"": class is named ""CircleScalar"". Created ""SecantSolverTest"", moving there all the tests for the class ""SecantSolver"" that were located in class ""BrentSolverTest"". Created new interface and base class for polynomial functions solvers (""LaguerreSolver"") so that the function type is now checked at compile time. Removed deprecated exceptions (MATH-441). Javadoc clean-up. Lowered tolerance values in some unit tests. Tests upgraded to Junit 4 (MATH-423)."
ba6d818ac3e23b08e9c4f233bc0e2dbc07d2260a,remove dead code
bab6356adff80d9bc0275d0d1b16fd0225a05247,improved support kotlin data class. #1374
bb14fe518e89d0e7f4644c34df94cadd0ea16c94,TEIIDDES-1046 Enabling REST for Procedures that were RESTful in 7.4.2 Leaves the Legacy Tags. Changed the action to enable REST to only enable if there are no new REST extension properties and no old 7.4 REST extension properties. Also now deleting the resource annotation and the model object annotation of no tags remain after a tag is deleted. Refactored the REST actions to get rid of duplicate code.
bb6435dda17cad428ca03518c111f8b79550e72c,refactor EvernoteApi getting rid of duplicate code
bb8f2eebf25a91cfdca62f3ae4713be908df8a79,duplicate code refactoring
bc0dd6717706cfbbf527a4523844ecd26ae762dd,Moves yahoo.data classes to yahoo.data.csv package.
bc53ac4fd636858c0e3f3f9a1765aee408dd67aa,reworked metadata classes
bc7307ac43dcfda5ba99f1eb82def55093435f40,SolutionDescriptor: extract duplicate code with EntityDescriptor (to assure same behaviour) + merge ClassBrowser into ConfigUtils + allow non-getter read methods for problem facts too
bcaa9e15cf752435dd7032083f2ff93db47572a3,Improved version: removed the analyse element duplicate code and put it in a method
bcdbde2e4c273cc0a5edf15a2872235942036e61,Reverted a change from the jcp21 which breaks the data classes API.
bda4c0d2c99fa17813838837e0c9a7d4c6a1b597,Move some static strings to constants and remove some duplicate code
bedbd8f5c72ffa22be57a3f51bd653b3f15e2a68,Remove NameReferenceGraph and the report which are dead code. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=127881203
bf340db4a41d8de75b815229d9959f483eceb953,removed dead code and fixed some TODOs
bf96a716b4f8de404551130d4ca0579c41a188dd,Update configurationmetadata classes to lates versions from boot 1.3.x branch
c04a2c89ed6102c86169ac15cdf28f6a4dc670b1,refactored path metadata to PathMetadata class
c1de4ec3299c2c1d5d46e1a6bfea8b6d1cc32e64,Purged dead code that dealt with compression in JS concatenator
c284720a025eb47b49e0a517d7865891c84633df,Refactor some duplicate code to openStream method.
c2de28a5fa9c2e18bf8622388aceb28650e55b12,Divided long method into smaller methods
c42f7fca419b11f68389739c809003c38249e217,frontend: reduce duplicate code related to run-once capability - cont
c463c6ae268a1528789c42ec2f1f32a833a59692,partway through refactoring of dictionary data classes.
c46c17a210aa91d3c4321339810e399506a865ab,Migrate to a common StrategicRouteNegotiationData class
c504cab93c2940a51948723cc31cf76acaa511dc,separate more Data classes 
c56741b2a1e2ddcc9ed2250d38c8cd1447e4a0cd,Cleaned up how rendering was performed to try and remove duplicate code.
c5f5c2823fc2b0b458d18a626341c46914ccbbee,duplicate code cleanup.
c65a8d8b5f2091a6bd835617262840a3f52c5c00,"Added better support for the case when an optimized instruction can't be resolved due to the object register always being null. It should comment out any dead code following the unresolved instruction (to prevent verification issues, due to the changed method call)"
c810756333c3b80d63bf96afa2c069e674eb7936,added data class
c88ac63904346ed390b8180b3db2850568fa9c8c,small refactor to avoid duplicate code
c91f6e066a0d4917b2cbace325db9ac6a12c2913,SONAR-3959 Add NotificationDispatcherMetadata class
c96a1f093d64116c36904d5d504f30c74562a18d,"removing dead code, checking the metadata document"
c9cf116fcb4d295c3dd6fa80d73648bc7f34301c,PMD Rule:ExcessiveMethodLength Priority:3 Avoid really long methods. Issue #744
c9fa73fc7b010ca9815f2b1d6ef0b1c06bd11efa,Add base classes for Parser implementations to eliminate duplicate code.  Also add a TokenManager wrapper interface and implementations for each Parser.
ca8d6c41a673911b7148d2fa85ee91088ead5a94,Checked in some dead code recommendations.
cb770077d47931ff33a5f272982133b03f8d2a75,HIVE-17338: Utilities.get*Tasks multiple methods duplicate code (Gergely Hajós via Zoltan Haindrich)
cca98c0ae75971193b7dc2a086f8296815f8ce32,TEIID-684 repackaging remaining metadata classes to ensure there are no overlapping classes with designer
cd688d9cd296489d71d17eaa395d8bf43faa9a0c,"Metadata read only once now, also comparision moved to MovieMetadata class"
cd8684f062b061224007777db71b699add956954,"Keydwords done, and also, moved the last modified functions to a base manager, so, we dont duplicate code everywhere"
cdf2d67aabfa0951984028b843422f73afb0bbd3,UNDERTOW-842 remove duplicate code
cf40c108b1f10c53c5c6e2eb2ceb943c59cb8f5d,Remove duplicate code
cf83c68671c45ea1b22480bbcdbf3c03fda7e91d,"Added a populateFromURL method to the NetworkData class and refactored the code to make it work! Also updated the test code, but the test code does need more work."
cfd3aaaedfe5c33c0ed84e35c3eff66063348462,Refactored duplicate code into separate method.
d03102f99ebf02cffd484a1363f52e000925e0ae,Fixed bug 338923: get rid of dead code warnings in tests
d0b9be28f3d099518a0d2e61a83a215547db8579,"Fixed bug in Main_GUI, removed dead code, created new GUI classes, fixed model logic, and created new 'firm' class.	"
d1acf7663c8414b69dc30e7cffe0c2a8bdbf5d45,Move metadata classes to meta package
d1cef6b419f4ae58715815d425016c9693b23337,Got rid of the deprecated JdbcTemplate#queryForInt & JdbcTemplate#queryForLong methods.
d21d543ef8715c3ef81109870ff7df953441b515,Cleaning up dead code.
d2a0750cb7c2e5c940cfc8c4a37b1834cde2125a,Removed duplicate code.
d2aeccc5a75052ee974919305e9dd8c3f7cf606c,int/long methods.
d2b7ce5e53f8197fc08481a48848f9133a612b32,ferrit out some duplicate code
d39f4dfe06e8229b47578fab77d3be9ca6eb8c62,Cleaned up ActionTaks + Monitoring classes.  Added more comments and removed dead code.  Also fixed some bugs regarding sub task management. 
d58a3e84cc9aba50b692d72be074c0cfa5fc262f,Added time parameter in clickLong methods
d5d73a77b590fe036ed91035396f633aa94184b0,refactor discovery to use the new Pinger; remove a bunch of pointless/dead code and threads... yay!
d60ca2caf5403c637690e4480e2cfc4d78818118,Split long method
d70ee5e1b2cfa1aff8365c42a225b7ce8c0555c9,Adds PageFilter#findLayoutPath to reduce duplicate code.
d71be7a4aa973aa24e948ed757fe3e8ac5bb9b19,Removing duplicate code
d77e4d5a64eadd8555f8fd0752e8cda4f7a6cdfe,Bug 282770: [compiler] Dead code detection should have specific @SuppressWarnings
d793d6514ce30196bdee3e2923affface000af06,#46 Move ssh and jclouds specific option and metadata classes to their own modules.
d7a6b4f181e7cf6d39ceb1472fc4b76b59529977,Move duplicate code into CmdLineTool#processConfiguration()
d95be30eaa78f39430144cbb6ff2263c64cb3655,Feature #351 : adding possibility to force a subscription to a user or a group of users - adding possibility to exclude users from notification (with NotificationMetaData class) - refactoring some code
d98cae5f9903d3494d0862387747a52f172eea27,Refactor to remove duplicate code.
d9da37241f5d08ebdf5eba29b0b2665c00f8a517,merge duplicate code
dbbd8e955fd76fa03b7b5139a972251d1bd77669,"Decided to take the pain and refactor the parlor.game and parlor.turn packages properly into client, data and server subpackages. This eliminates a bunch of hackery I had to do to properly handle dead code removal when building the Game Gardens client and games and it simplifies things and sets a good example to follow the standard procedure as much as possible."
dc59c34880ae9b53719aa62049c47549bfc1fa76,Reduce duplicate code
de682201ab5d5cdecfcdabbb22bf242d9c1c5a7f,"Refactoring DeezerClient, removing duplicate code. Add a method to get an album related albums."
debb6f2d6bd037442f618b1bf85e83832fb9b394,Add a generic method to calculate percentages to avoid duplicate code.
dec6b35bd2d2e356a68a5d460071a19c38c5d410,"- Moves LabelFinder to hudson.model, as its a core facility, not necessarily a   task or even slave related. - Removes all caching of labels. Slow extensions can cache (see nodetags). - Pulls up common implementations of getAssignedLabels and an immutable   getDynamicLabels facility into Node. getDynamicLabels was previously public,   but never exported. - factored out some trivially duplicated code into Node.getHudsonlabel - changes LabelFinder to return Collection<Label> as that is the data that   higher layers want to work with, and there is no good reason to force lookups   when implementations can and should cache themselves. - Deletes OSLabeler, a disabled version of the LabelFinder extension point -   there is no need for dead code to be keep in the tree."
dec896968f6808965a2069f98a79acb052cb6edb,Sanitize code - remove commented-out code and dead code
e0280cdacc49059071bd4e829c0964cf17d7b363,Corrected spelling and removed some dead code
e04d31330732aef694a752310cd506c32d476374,Remove duplicate code in WebSocketImpl and WebSocketImplBase
e0d784a7a60f9abdb2ca160dc76bc45944f501b3,add code generation for config classes; remove a lot of dead code
e1452303f1a5aa55f41e50aa14632d2bf4d6b941,#NAME?
e1810a8f906257feda3751651d93177ee7b88946,"Started eliminating the TopologyProvider interface and replacing it with the GraphProvider interface so that the vertex and edge operations are logically separated. Strengthened the object hierarchy for edges and vertices. Moved the ""Simple*"" implementations into the API project to deduplicate code."
e3511ca17f419af91ebb622ab317df4010dd46fb,core: Move common duplicate code to a method in HotPlugDiskToVmCommandTest
e3ae23be1eac352fa11e0d709ada546d0562eed7,hacky code! Added joins and wrote an algorithm to group joins in clusters that don't need intra-fieldsGrouping. One MultiJoin bolt is created per cluster which is essentially a sub-rete-network within the outter rete-network. At the moment there are many static methods in the wrong places which should go into a toolbox for datastructure-operations. There's also some duplicate code that needs to be factored away.
e3d2e6747a2dfe27fca638fefeab558318dc1242,Make ScpExec extend LoggedCommand2 and delete duplicate code.
e460afbb6023ea69d2eed3bd5c3ee365ff6281f2,[#2] Removed dead code
e4abf5111c4689fa2b7c867d83a7fe18109d64e8,move duplicate code from *PermutationCounter's into a new class AbstractPermutationCounter
e4eae91b392add5c35dce73e6d9ddaddc4b0946f,renamed a long method name to copyMetadata
e62039d8527ec3e0a60b72f352a6cf0815463acc,Deduplicate code
e647a951ebdaecb73b1dd1938559b0aeb163ff5d,ISIS-993: renaming of the view metadata classes.
e8e88f548e7db04e4824a83ce4aa5611bb95fa9b,removed dead code
ea6519794d19f11cd2540b6e46f56f765cec74c8,"More style stuff; use \n line separator always, unify use of log placeholders, fix unit tests that weren't cleaning up files (MAHOUT-217), remove dead code, redundancies, etc."
ea9204f173a6f3e5ec509b3ff2244451546732a9,"ISIS-993: metadata classes, facet factory, starting on the wicket component"
ec1fd1d424f2f4413436786d9da0ddb5f02e1d9d,"Expand the coveragedata classes more, and add functions for getting branch and line coverage by line, class, package or project."
ecc5dd1cf600d8f22467583b1f5a1c6900add628,[duplicate code] Unify branch/ref content assist handling
